address,area,project,price,property_status,price_per_m2,bedroom,toilet,floornumber,property_legal,furniture,balconydirection,direction,apartment_feature
"Đường Cây Keo, Phường Tam Phú (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,55 tỷ",Đạt Gia Residence Thủ Đức,60 m²,Chưa bàn giao,"25,83 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,Hoàn thiện cơ bản,Đông Nam,Tây Bắc,
"37, Nguyễn Văn Hưởng, Phường Thảo Điền (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,78 tỷ",Hoàng Anh River View,72 m²,Đã bàn giao,"24,72 triệu/m²",2 phòng,2 phòng,16,Đã có sổ,Nội thất đầy đủ,,,
"Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","5,7 tỷ",Sunrise City,130 m²,Đã bàn giao,"43,85 triệu/m²",3 phòng,2 phòng,,,,,,Căn góc
"Tam Bình, Phường Tam Bình (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,2 tỷ",Saigon Avenue (Primerland),62 m²,Đã bàn giao,"35,48 triệu/m²",2 phòng,2 phòng,,,,,,
"Đường Quốc lộ 1A, Phường Tân Tạo, Quận Bình Tân, Thành phố Hồ Chí Minh, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh","1,33 tỷ",An Gia Star,48 m²,Chưa bàn giao,"27,71 triệu/m²",2 phòng,1 phòng,,,,,,
"Đường Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, Thành phố Hồ Chí Minh, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","1,38 tỷ",EHome 3,50 m²,Đã bàn giao,"27,6 triệu/m²",1 phòng,1 phòng,,Đã có sổ,Hoàn thiện cơ bản,Tây Bắc,Đông Nam,
"Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh","3,12 tỷ",Mizuki Park,78 m²,Đã bàn giao,40 triệu/m²,2 phòng,2 phòng,,,,,,Căn góc
"Số 383, Bình Trưng Tây, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,85 tỷ",La Astoria,89 m²,Đã bàn giao,"32,02 triệu/m²",3 phòng,3 phòng,,,,,,
"Đỗ Xuân Hợp, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","1,71 tỷ",Flora Anh Đào,57 m²,Đã bàn giao,30 triệu/m²,2 phòng,1 phòng,2,Đã có sổ,,Đông Bắc,Tây Nam,
"195, Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh","2,7 tỷ",Topaz City,95 m²,Đã bàn giao,"28,42 triệu/m²",3 phòng,2 phòng,,,,,,
"Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh","4,35 tỷ",Saigon South Residences,95 m²,Đã bàn giao,"45,79 triệu/m²",3 phòng,2 phòng,,,,,,
"116, Số 116 Đường Lý Chiêu Hoàng, Phường 10, Quận 6, TP Hồ Chí Minh, Phường 10, Quận 6, Tp Hồ Chí Minh","1,95 tỷ",The Western Capital,50 m²,Đã bàn giao,39 triệu/m²,2 phòng,,,,,,,
"Tôn Thất Thuyết, Phường 1, Quận 4, Tp Hồ Chí Minh","2,21 tỷ",Chung cư Tôn Thất Thuyết,50.5 m²,Đã bàn giao,"43,76 triệu/m²",1 phòng,,10,Đã có sổ,Nội thất đầy đủ,,,Căn góc
"Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","3,77 tỷ",Vinhomes Grand Park,69 m²,Đã bàn giao,"54,64 triệu/m²",2 phòng,2 phòng,7,Đang chờ sổ,,,,Căn góc
"334, Tô Hiến Thành, Phường 14, Quận 10, Tp Hồ Chí Minh","3,5 tỷ",Kingdom 101,78 m²,Chưa bàn giao,"44,87 triệu/m²",2 phòng,,,,,,,
"số 152 Đường Điện Biên Phủ, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh","3,9 tỷ",152 Điện Biên Phủ,77 m²,Chưa bàn giao,"50,65 triệu/m²",2 phòng,2 phòng,27,,,,,
"15B, 15B Đường Nguyễn Lương Bằng, Xã Phú Xuân, Huyện Nhà Bè, TP. Hồ Chí Minh, Xã Phú Xuân, Huyện Nhà Bè, Tp Hồ Chí Minh","1,83 tỷ",Orchid Park,78 m²,Đã bàn giao,"23,46 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Hoàn thiện cơ bản,,,
"Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, Tp Hồ Chí Minh","2,9 tỷ",Carillon 1,60 m²,Đã bàn giao,"48,33 triệu/m²",2 phòng,,,,,,,Căn góc
"10A, 10A Đường Tô Ký, Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh","1,95 tỷ",Toky Tower,61 m²,Đã bàn giao,"31,97 triệu/m²",2 phòng,2 phòng,8,Đã có sổ,Hoàn thiện cơ bản,Nam,Bắc,
"Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",3 tỷ,Hoàng Anh Gold House (Hoàng Anh An Tiến),121 m²,Chưa bàn giao,"24,79 triệu/m²",3 phòng,2 phòng,,Đã có sổ,Hoàn thiện cơ bản,Tây Bắc,Đông Nam,
"113/89 113/89 An Dương Vương, P.An Lạc, Q.Bình Tân, TP. Hồ Chí Minh., Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","1,89 tỷ",Chung cư Lê Thành,78 m²,Đã bàn giao,"24,23 triệu/m²",2 phòng,2 phòng,14,Đã có sổ,Hoàn thiện cơ bản,Đông,Tây,
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,73 tỷ",Vinhomes Grand Park,81.5 m²,Đã bàn giao,"33,5 triệu/m²",3 phòng,2 phòng,,,,,,Căn góc
"DC13, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","1,85 tỷ",TaniBuilding Sơn Kỳ 1,71 m²,Đã bàn giao,"26,06 triệu/m²",2 phòng,,,Đã có sổ,,,,
"196, Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh","2,65 tỷ",Topaz Elite,78 m²,Đã bàn giao,"33,97 triệu/m²",2 phòng,2 phòng,10,,Hoàn thiện cơ bản,Đông Nam,,
"Đường Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh","1,835 tỷ",EHome 3,64 m²,Đã bàn giao,"28,67 triệu/m²",2 phòng,2 phòng,3,Đã có sổ,Nội thất đầy đủ,,,
"Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh","6,1 tỷ",Sunrise City,123 m²,Đã bàn giao,"49,59 triệu/m²",3 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,,,Căn góc
"đường Tân Chánh Hiệp 21, Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh","1,92 tỷ",Hưng Ngân Garden,64 m²,Đã bàn giao,30 triệu/m²,2 phòng,2 phòng,,Đã có sổ,Nội thất đầy đủ,Nam,Đông,Căn góc
"49, Đường Lê Quang Kim, Phường 8, Quận 8, Tp Hồ Chí Minh","3,35 tỷ",Diamond Lotus Riverside,58 m²,Đã bàn giao,"57,76 triệu/m²",2 phòng,1 phòng,,,,,,Căn góc
"Đường Quốc lộ 1A, Phường Tân Tạo, Quận Bình Tân, Thành phố Hồ Chí Minh, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh","1,55 tỷ",An Gia Star,65 m²,Chưa bàn giao,"23,85 triệu/m²",2 phòng,2 phòng,,,,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","1,85 tỷ",Saigon Riverside Complex Q7,69 m²,Đã bàn giao,"26,81 triệu/m²",1 phòng,,,,,,,
"Hoàng Quốc Việt, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",2 tỷ,Căn hộ Hoàng Quốc Việt,55 m²,Đã bàn giao,"36,36 triệu/m²",2 phòng,1 phòng,,Đã có sổ,,Đông,,
"13E, 13E Đường Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh","1,4 tỷ",Sài Gòn Intela,55 m²,Đã bàn giao,"25,45 triệu/m²",2 phòng,,,,,,,
"Lê Thị Riêng, Phường Thới An, Quận 12, Tp Hồ Chí Minh","2,05 tỷ",Phú An Center,70 m²,Đã bàn giao,"29,29 triệu/m²",2 phòng,2 phòng,,,,,,Căn góc
"10, Mai Chí Thọ, Phường An Lợi Đông (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","6,8 tỷ",Sadora Apartment,88 m²,Đã bàn giao,"77,27 triệu/m²",2 phòng,2 phòng,,Đang chờ sổ,Nội thất cao cấp,,,
"Hoàng Quốc Việt, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh","2,75 tỷ",Chung cư Phú Mỹ,88 m²,Đã bàn giao,"31,25 triệu/m²",2 phòng,2 phòng,,Đã có sổ,Hoàn thiện cơ bản,,,
"239 – 241 – 278, Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh","3,25 tỷ",Căn hộ RichStar,65 m²,Đã bàn giao,50 triệu/m²,2 phòng,2 phòng,,,,,,
"Đường Nguyễn Văn Linh, Phường 7, Quận 8, TP. Hồ Chí Minh, Phường 7, Quận 8, Tp Hồ Chí Minh","1,75 tỷ",Dream Home Riverside,75 m²,Chưa bàn giao,"23,33 triệu/m²",3 phòng,2 phòng,5,Đang chờ sổ,Nội thất cao cấp,Tây Bắc,Đông Nam,Căn góc
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","1,9 tỷ",Saigon Riverside Complex Q7,53 m²,Đã bàn giao,"35,85 triệu/m²",1 phòng,1 phòng,,,,,,
"Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh","1,95 tỷ",Khu dân cư Greenlife - 13C,83.3 m²,Đã bàn giao,"23,41 triệu/m²",2 phòng,2 phòng,12,,,,,
"Số 1, Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh","2,2 tỷ",Lavita Charm,51 m²,Đã bàn giao,"43,14 triệu/m²",1 phòng,1 phòng,,,,,,
"996 Đường Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh","1,8 tỷ",The Pegasuite 2,52 m²,Chưa bàn giao,"34,62 triệu/m²",2 phòng,1 phòng,,,Hoàn thiện cơ bản,,,
"Số 4, Đào Trí, Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh","2,5 tỷ",Saigon Riverside Complex Q7,66 m²,Đã bàn giao,"37,88 triệu/m²",2 phòng,2 phòng,,,Hoàn thiện cơ bản,Đông Nam,Tây Bắc,
"195, Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh","2,666 tỷ",Topaz City,95 m²,Đã bàn giao,"28,06 triệu/m²",3 phòng,2 phòng,,,,,,
"số 88, N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh","3,38 tỷ",Celadon City,71 m²,Chưa bàn giao,"47,61 triệu/m²",2 phòng,2 phòng,,,,,,
